index,order_id,order_value,order_items_count,customer_id,created_timestamp_local,has_instruction,logistics_dropoff_distance,delivery_postal_code,delivery_geohash_precision8,has_phone_number,has_call_instruction,has_leave_instruction,has_lift_instruction,has_lobby_instruction,has_gate_instruction,has_knock_instruction,has_bell_instruction,hour,is_w21xz,is_w23b7
790,i1cb-gcpc,54.4,16,w9obg6tw,2021-03-10T01:46:45,True,30.8783893599,425426,w21zkqxw,False,False,False,False,False,False,False,False,1,False,False
791,v3oh-lwji,20.2,13,z0jlk0ms,2021-03-02T16:36:43,True,16.5934163571,680120,w21zbgh8,False,False,False,False,False,False,False,False,16,False,False
792,x8yk-5c6a,38.59,10,z6slg5vk,2021-03-14T12:38:17,True,77.3875876055,760161,w23b4ubf,False,False,False,True,False,False,False,False,12,False,False
793,x0zg-f07q,34.9,16,s4mdk4pa,2021-03-30T19:56:17,True,19.8144765046,680607,w21zby8j,False,False,False,False,False,False,False,False,19,False,False
794,n7no-rge5,52.18,17,sgjub0oe,2021-03-26T11:34:51,True,25.3942867919,670410,w21zc79j,False,False,False,False,False,False,False,True,11,False,False
795,v9vh-zikf,45.3,10,sgguvv43,2021-03-23T16:57:39,True,57.8802168458,738725,w23b60p4,False,False,False,False,False,False,False,False,16,False,False
796,d3nr-a723,37.62,10,f4pbu1xy,2021-03-28T02:06:22,False,19.4805556002,530669,w21zgfn0,False,False,False,False,False,False,False,False,2,False,False
797,x6qu-qfyj,31.94,10,sggao4fq,2021-03-22T22:14:45,True,21.5779891304,600207,w21z8ewf,False,False,False,False,False,False,False,False,22,False,False
798,l1jy-ovo9,43.24,10,sgki6831,2021-03-28T12:10:21,True,39.8054722251,,w21z6tmh,False,False,False,False,False,False,False,False,12,False,False
799,x1lt-wxnl,45.83,13,sgtly3th,2021-03-13T23:57:33,True,38.2093319514,310171,w21zdfrb,False,False,True,True,False,False,False,True,23,False,False
800,x1sy-l8xz,23.62,13,w8rwj2vl,2021-03-24T18:40:14,True,21.4901475659,754466,w23b6348,False,False,False,False,False,False,False,False,18,False,False
801,x6qu-a7sc,44.75,12,m1ipl9mr,2021-03-18T00:47:34,False,53.0857772243,659163,w21z8why,False,False,False,False,False,False,False,False,0,False,False
802,v6pf-9aoq,20.7,11,sgqsqpy3,2021-03-31T12:20:52,True,27.2220349789,534626,w21zey67,False,False,False,False,False,False,False,False,12,False,False
803,x4sc-s3v1,41.2,10,e0fpk2fa,2021-03-14T18:02:15,True,19.4009997363,823682,w21zuxsc,False,False,False,False,False,False,False,False,18,False,False
805,b8ds-h6n5,47.3,14,k8doj9ok,2021-03-27T11:07:49,True,34.5166068251,821614,w21zux88,False,False,False,False,False,False,False,False,11,False,False
806,u6kx-luz6,81.3,11,sgouq5az,2021-03-12T20:21:42,True,9.3435054262,824612,w21zurxp,False,False,False,False,False,False,False,False,20,False,False
807,i1cb-lkrn,48.6,13,s5ltw1lm,2021-03-01T19:21:37,True,53.4207318876,460557,w21zsfdh,False,False,False,False,False,True,False,False,19,False,False
808,y5qw-ratk,111.3,18,f8ueq1jz,2021-03-16T21:58:05,True,109.9314418628,520405,w21ztr4m,False,False,True,False,False,False,False,False,21,False,False
809,y6ef-52bu,81.7,12,d7ayr0pv,2021-03-02T13:08:51,True,29.9431276453,372083,w21zs0fp,False,False,False,False,False,False,False,False,13,False,False
810,x8cp-uo4b,20.3,10,e8pqq9dk,2021-03-06T14:37:24,False,15.3754317438,357920,w21zee61,False,False,False,False,False,False,False,False,14,False,False
811,i1cb-eh92,65.4,15,e8rba0uc,2021-03-28T20:23:16,True,10.0946162576,467298,w21zmrcs,False,False,False,False,False,False,False,False,20,False,False
812,x3ua-ktn5,113.9,15,sgopn8pd,2021-03-27T11:07:31,False,52.1560899921,,w23b1u59,False,False,False,False,False,False,False,False,11,False,False
813,x1rx-rr36,42.3,16,sgedh1tp,2021-03-25T16:43:58,False,60.0921418492,528585,w21zsvvf,False,False,False,False,False,False,False,False,16,False,False
814,x1sy-f20t,15.04,10,m5cpf3ln,2021-03-10T18:02:50,True,65.7126734516,730655,w23b1vxw,True,False,False,False,False,False,False,False,18,False,False
815,y1rk-2h1v,22.0,12,b9zxq2tc,2021-03-28T21:14:52,True,27.8566695965,437083,w21zkjwc,False,False,True,False,True,False,False,False,21,False,False
816,b8ds-ooqs,50.25,13,n3bcc9zv,2021-03-27T09:41:54,True,49.8591583079,542210,w21zuk19,False,False,False,False,False,False,False,False,9,False,False
817,x1sy-b3sx,33.2,11,sgfjo7ii,2021-03-14T20:07:24,True,23.9754810346,,w23b1wrh,False,False,False,False,False,False,False,False,20,False,False
818,d3nr-waw9,44.27,13,p7tja6na,2021-03-22T11:20:49,True,35.3427578374,531006,w21zev9q,False,False,False,False,False,False,False,False,11,False,False
819,y2xz-pk3d,44.88,12,sgsxu7ks,2021-03-16T16:42:29,True,9.875142868,080103,w21z6b49,False,False,False,False,False,False,False,False,16,False,False
820,x6qu-u2wy,44.25,10,sgtgwgjx,2021-03-21T10:22:41,True,33.4595608485,669600,w21z9nuf,False,False,False,False,False,False,False,False,10,False,False
821,y2xz-ckxi,155.85,21,sglbfrhq,2021-03-02T20:12:15,True,27.5286667329,018987,w21z71r0,False,False,True,False,False,False,False,True,20,False,False
822,x1sy-b25o,30.4,11,sgjmz9ib,2021-03-01T21:53:43,True,19.5387108175,750332,w23b4rm5,False,False,False,False,False,False,False,False,21,False,False
823,y8pi-8s0a,93.35,11,sgzct8sa,2021-03-22T14:50:08,True,76.6159554551,069542,w21z70gf,False,False,False,False,False,False,False,False,14,False,False
824,x1tz-ktje,57.83,11,sgowk7mf,2021-03-22T16:29:33,True,44.3657191905,760121,w23b4tne,False,False,False,False,False,False,False,False,16,False,False
825,y5qw-2hur,59.15,13,sga8s9ob,2021-03-02T13:08:10,True,65.9923727959,519288,w21zv5qz,False,False,False,False,False,False,False,False,13,False,False
826,i1cb-djbn,50.95,11,t5coz6pb,2021-03-05T14:40:30,True,15.319216091,400001,w21zs27q,False,False,False,False,False,False,False,False,14,False,False
827,x3yw-gs0h,25.8,13,x9ghe3ng,2021-03-02T10:42:39,True,38.7371518586,558470,w21zg845,False,False,False,False,False,False,False,False,10,False,False
828,x8yk-e9zx,49.5,10,sghp9b4y,2021-03-18T12:20:57,False,27.3639451197,760456,w23b5490,False,False,False,False,False,False,False,False,12,False,False
829,w9ua-rga3,18.0,11,u8hgv2qn,2021-03-03T19:31:42,True,62.4037562078,659578,w21z95c3,False,False,False,False,False,False,False,False,19,False,False
830,n7no-kbsx,37.8,14,z3cto0ln,2021-03-15T17:09:01,True,75.9414353406,680450,w21zbe4m,False,False,False,False,False,False,False,False,17,False,False
831,i1cb-wmsm,81.33,14,sgqou9rj,2021-03-24T16:36:04,True,29.8379172432,419154,w21zs873,False,False,False,False,True,False,False,False,16,False,False
832,s9hz-ja4w,68.83,11,n4hks8fo,2021-03-04T18:21:33,True,160.270403601,672549,w21zckfq,False,False,False,False,False,False,False,False,18,False,False
833,x8yk-3ue4,36.48,10,w1ujl0fn,2021-03-23T19:08:13,True,45.3462139561,762342,w23b5h3s,False,False,False,False,False,False,False,False,19,False,False
834,x5dg-rkw5,16.3,10,h0rbm3ef,2021-03-04T11:27:57,False,22.4061683134,320011,w21ze2yg,False,False,False,False,False,False,False,False,11,False,False
835,w3fl-hda9,47.9,20,j8aoe2le,2021-03-04T16:48:14,True,13.1286490304,640813,w21xxthb,False,False,False,False,False,False,False,False,16,False,False
836,n7no-8xp7,75.29,17,q5ctk3su,2021-03-20T12:18:58,True,36.4280159449,681801,w21zbdrr,False,False,False,False,False,False,False,False,12,False,False
837,x1lt-ktyw,89.14,18,m5ysv0qd,2021-03-23T17:53:25,False,142.2703524301,,w21z6zyp,False,False,False,False,False,False,False,False,17,False,False
838,y6ef-u322,73.5,10,k0pvo5qb,2021-03-19T10:20:40,True,40.9769231567,425781,w21zkqzf,False,False,False,False,False,False,False,False,10,False,False
839,x1sy-z10g,30.0,11,q8yjk8xq,2021-03-20T22:24:45,True,7.4887448237,730892,w23b1v9g,False,False,False,False,False,False,False,False,22,False,False
840,x3yw-vppk,53.0,10,d0lzo6hk,2021-03-20T12:26:30,True,27.4368169691,530613,w21zgcq8,False,False,False,False,False,False,False,False,12,False,False
841,x1lt-tlyh,49.12,10,k8dyj4ox,2021-03-14T05:15:07,True,50.4796586972,190010,w21z7mxj,False,False,False,False,False,False,False,False,5,False,False
842,n7no-a95c,45.5,13,sgf8jd3c,2021-03-05T19:24:59,False,268.598802171,728951,w23b0g4g,False,False,False,False,False,False,False,False,19,False,False
843,i1cb-xvqr,56.3,12,j9jac9is,2021-03-28T10:59:44,True,40.6485820882,470605,w21zsd5t,False,False,False,False,False,False,False,False,10,False,False
844,y9zp-1a8u,47.7,10,sgeygkqw,2021-03-30T18:27:58,False,300.163544348,128042,w21z3k0w,False,False,False,False,False,False,False,False,18,False,False
845,y2sf-lrh0,40.75,10,sgtlu6pi,2021-03-28T10:25:27,True,64.7523976052,640624,w21xxsnk,False,False,True,False,False,False,True,False,10,False,False
846,f5gb-knyj,77.35,11,n2crj2zp,2021-03-12T19:42:35,True,32.1141499359,229784,w21z6yhu,False,False,False,False,False,False,False,False,19,False,False
847,x1sy-0ban,36.15,11,u2epg8xl,2021-03-17T00:25:30,False,31.8784103152,730804,w23b1y0j,False,False,False,False,False,False,False,False,0,False,False
848,y2xz-fgdq,55.95,12,sgp7ktgh,2021-03-27T12:20:37,True,84.058275478,,w21z70kx,False,False,False,False,False,False,False,False,12,False,False
849,qxp1-xsrz,26.0,11,sgrfd1ai,2021-03-28T23:56:35,True,26.5815829888,,w21zesgp,False,False,False,False,False,False,False,True,23,False,False
850,x1sy-op46,26.55,12,r3btm5tl,2021-03-07T10:26:58,True,15.0750800093,730735,w23b1yyb,False,False,False,False,False,False,False,False,10,False,False
851,x6qu-a73w,43.8,10,sgfmg9hn,2021-03-28T17:02:12,True,39.0916066646,650139,w21z8vbp,False,False,False,False,False,False,False,False,17,False,False
852,x1sy-c3ki,42.38,12,b8eat1hy,2021-03-17T09:47:22,True,128.3510792973,730024,w23b1qkv,False,False,True,False,False,False,False,False,9,False,False
853,b8ds-eyb0,51.33,10,sgzni1kj,2021-03-25T13:36:05,True,32.2046623643,822226,w21zupkg,False,False,False,False,False,False,False,True,13,False,False
855,v1zq-41hm,38.0,14,sgprm9zp,2021-03-21T18:26:14,True,29.4174828234,510117,w21zv918,False,False,False,False,False,False,False,False,18,False,False
856,x1lt-dsmo,48.55,15,sgnmv7ls,2021-03-15T00:41:18,False,19.5633011574,310050,w21ze5rm,False,False,False,False,False,False,False,False,0,False,False
857,b8ds-fhqd,56.55,13,w5wye2ab,2021-03-28T16:54:26,True,35.1366241878,823602,w21zurkq,False,False,False,False,False,False,False,False,16,False,False
858,y9zp-kuby,88.4,23,sgycpm7y,2021-03-31T01:49:42,True,55.3923905935,151028,w21z64py,False,False,False,False,False,False,False,False,1,False,False
859,x5sl-cepu,72.1,11,p3oio3op,2021-03-26T18:17:38,True,55.9189483192,307465,w21z7p91,False,False,False,False,False,False,False,False,18,False,False
860,b8ds-05wc,61.97,15,q0ddu8cy,2021-03-22T19:26:51,True,39.3888562774,545203,w21zuhwt,False,False,False,False,False,False,False,False,19,False,False
861,w5iy-je4z,33.0,14,sguanfo4,2021-03-20T19:32:43,False,31.7984350247,,w23b1tn9,False,False,False,False,False,False,False,False,19,False,False
862,w3tn-u2yq,93.2,12,sgyxb3vr,2021-03-28T18:42:18,True,7.8145658008,249103,w21z6e6c,False,False,False,False,True,False,False,False,18,False,False
863,x6qu-py1x,36.6,10,sg562gzk,2021-03-04T15:37:43,False,46.9526109706,122311,w21z920h,False,False,False,False,False,False,False,False,15,False,False
864,x6qu-jul0,112.94,27,q4zqc6op,2021-03-24T08:45:43,True,27.0294731271,600351,w21z8ky6,False,False,False,False,False,False,False,False,8,False,False
865,x6qu-zukn,28.4,13,k6mhq7qn,2021-03-10T11:32:52,True,50.2722297219,598737,w21z9qb1,False,False,True,False,False,False,False,False,11,False,False
866,y5qw-ivaj,62.2,16,v1rsh6wz,2021-03-17T00:45:20,True,46.0790382284,520490,w21ztxfy,False,False,False,False,False,False,False,False,0,False,False
867,i1cb-i9d8,60.93,14,sgb5fzee,2021-03-20T15:43:58,False,49.0394789795,,w21zsgn8,False,False,False,False,False,False,False,False,15,False,False
868,y5qw-qlkg,55.3,11,w7npl9ba,2021-03-12T14:51:19,True,45.9260749718,521125,w21ztmjb,False,False,False,False,False,False,False,False,14,False,False
869,x1sy-of6o,75.55,14,sg4m26y1,2021-03-18T08:23:41,False,39.7941938732,730313,w23b1krr,False,False,False,False,False,False,False,False,8,False,False
870,x8oo-kiwk,25.0,11,sgh7qgsf,2021-03-09T20:59:27,True,15.425940452,760296,w23b4v69,False,False,False,False,False,False,False,False,20,False,False
871,y9zp-ha0z,83.44,15,sgafzhla,2021-03-16T22:56:46,True,25.7984698322,098403,w21z4qg0,False,False,False,False,True,False,False,False,22,False,False
872,d3nr-9x53,31.45,10,y8mxr9ne,2021-03-31T15:46:55,False,15.2870672417,538564,w21zeudr,False,False,False,False,False,False,False,False,15,False,False
874,x1sy-kqvj,34.25,11,g3cgv2cl,2021-03-05T20:21:55,True,34.1192653822,736690,w23b4nwh,False,False,False,False,False,False,False,False,20,False,False
875,n7no-p9h2,38.6,13,b6lbm1ir,2021-03-04T22:40:04,True,35.1645533188,680220,w21zbg94,False,False,True,False,False,False,False,True,22,False,False
876,x1sy-6odl,29.27,10,z0xrt2ex,2021-03-28T10:24:56,True,44.6546496993,,w23b1uh9,False,False,False,False,False,False,False,False,10,False,False
877,x6qu-40ci,73.15,11,r6gkm2ch,2021-03-08T23:41:31,True,39.124929394,650239,w21z9jb4,False,False,False,False,False,False,False,False,23,False,False
878,y2xz-fmrx,25.35,11,sgtcs1kl,2021-03-20T17:32:50,True,10.9491533301,059498,w21z719q,False,False,False,False,True,False,False,False,17,False,False
879,x5dx-a815,81.44,13,r4hce6uv,2021-03-26T12:30:12,True,20.7973495462,398371,w21z7yz6,False,False,False,False,False,False,True,True,12,False,False
880,y2sf-1vs0,33.95,10,sgc6s3r5,2021-03-12T03:09:22,False,60.8975334797,637634,w21xxq4y,False,False,False,False,False,False,False,False,3,False,False
881,x1lt-ng77,68.3,18,sg6za9ph,2021-03-16T18:11:22,True,21.9512491502,228307,w21z6ym0,False,False,False,False,False,False,False,False,18,False,False
882,x6qu-fyah,31.39,11,j4vod9ts,2021-03-15T09:47:16,True,57.4559105794,122312,w21z90r0,False,False,False,False,False,False,False,False,9,False,False
883,w3kd-noq0,18.3,10,sgmrf2ws,2021-03-18T13:50:54,False,25.802132916,550427,w21zetr6,False,False,False,False,False,False,False,False,13,False,False
884,x8mg-qtfd,33.9,11,k5ydb9oy,2021-03-07T10:08:42,True,28.0192577076,,w21z879e,False,False,False,False,False,False,False,False,10,False,False
885,v3vn-4s7p,30.3,11,sgs6rlpw,2021-03-27T17:48:37,True,34.843308185,807108,w21zgsv3,False,False,False,False,False,False,False,False,17,False,False
886,x5vb-4q0t,28.4,12,sgdlmykx,2021-03-13T21:26:29,True,19.5469969513,768008,w23b5j1r,False,False,False,False,False,False,False,False,21,False,False
887,n7no-2j7h,24.15,10,m7cop1ce,2021-03-05T10:08:01,True,43.3559852821,,w21zbf3q,False,False,False,False,False,False,False,False,10,False,False
888,e8jn-lgn3,18.59,10,sgidq8jf,2021-03-12T11:18:40,False,101.3779646132,560472,w21zg24v,False,False,False,False,False,False,False,False,11,False,False
889,y5qw-w5f4,39.47,13,m7qfh6ui,2021-03-19T11:13:20,True,44.1550931999,510205,w21zv8zd,False,False,False,False,False,False,True,False,11,False,False
890,y2sf-n3nj,20.13,12,v5aop9up,2021-03-23T01:22:32,False,49.4672256761,640745,w21xxtnx,False,False,False,False,False,False,False,False,1,False,False
891,y5qw-u87x,71.55,12,x8xcz0pb,2021-03-29T10:59:01,True,22.662060402,510247,w21zv9x1,False,False,False,False,False,False,False,True,10,False,False
892,x3yw-n2md,22.6,13,sgjoa4lr,2021-03-31T17:33:00,False,18.3552876128,542302,w21zuhdu,False,False,False,False,False,False,False,False,17,False,False
893,x6qu-27o0,68.0,18,x4xqq5mw,2021-03-18T13:22:50,True,48.8341499524,123312,w21z90nw,False,False,False,False,False,True,False,True,13,False,False
894,x1lt-hws5,52.8,13,m6zva1yq,2021-03-29T11:50:23,True,43.1561060707,320077,w21ze30w,False,False,False,False,False,False,False,False,11,False,False
896,i1cb-gssj,47.77,11,sgoxddkh,2021-03-07T19:39:59,True,10.5106962171,455284,w21zmp1d,False,False,False,False,False,False,False,False,19,False,False
897,s8bi-5ubz,159.2,11,h3wer8em,2021-03-25T14:55:11,True,55.8127365202,138670,w21z3v52,True,False,False,False,False,False,False,False,14,False,False
898,x0zg-rrt1,25.9,11,j0rkh8cl,2021-03-15T09:04:24,True,2.0967411658,682296,w21zbdwk,False,False,False,False,False,False,False,False,9,False,False
900,y5qw-b4ci,32.97,12,f3hpy1bt,2021-03-12T13:19:27,True,12.0536675229,518150,w21zvdmn,False,False,False,False,False,False,False,False,13,False,False
901,x8yk-fnpc,44.56,13,m2kgs0kc,2021-03-27T20:41:13,True,21.6813473943,761505,w23b5433,False,False,True,False,False,False,True,True,20,False,False
902,x6qu-gd7x,48.6,15,c4eqh3up,2021-03-15T19:10:59,True,37.4635748529,,w21z9hhh,False,False,False,False,False,False,False,False,19,False,False
903,d3nr-s25o,51.99,14,w1rgq1oe,2021-03-29T12:59:53,True,22.0344283874,550334,w21zetu3,False,False,False,False,False,False,False,False,12,False,False
904,x1lt-7d72,51.05,13,sgujw5vf,2021-03-04T11:01:31,True,32.3058862793,310232,w21ze77x,False,False,False,False,False,False,False,False,11,False,False
905,y2sf-nxad,76.65,11,h5osv0ax,2021-03-28T20:16:36,True,20.135470235,641664,w21xxgf2,False,False,False,False,False,False,False,False,20,False,False
906,v5hh-h6ii,50.9,11,h5wdg0hn,2021-03-04T16:36:47,True,46.8536651367,759150,w23b4e7h,False,False,False,False,False,False,False,False,16,False,False
907,x1sy-proo,21.05,10,sgjmo2bt,2021-03-21T11:02:00,True,70.4788669946,732572,w23b1u9k,False,False,False,False,False,False,False,False,11,False,False
908,x8yk-7c8j,35.05,11,c5une8pi,2021-03-23T08:05:59,True,39.938698373,760775,w23b4fbq,False,False,False,False,False,False,False,False,8,False,False
909,x6qu-ugp6,37.15,11,e8cvr3ni,2021-03-10T18:07:29,False,6.6522734708,659804,w21z9n2f,False,False,False,False,False,False,False,False,18,False,False
910,i1cb-jrfl,50.75,15,sg58t2te,2021-03-17T23:19:47,True,45.3141961621,417642,w21zs9gd,False,False,False,False,False,False,False,True,23,False,False
913,y5qw-493j,33.22,10,sgregat3,2021-03-28T08:04:28,True,40.2287455892,486069,w21zttrn,False,False,False,False,False,False,False,True,8,False,False
914,y2sf-no97,40.95,13,n5tzx7or,2021-03-07T22:49:59,True,115.4243622273,643652,w21xxeq4,False,False,False,False,False,False,False,False,22,False,False
915,b8ds-psan,31.8,11,sgxnh9sp,2021-03-17T16:22:14,True,20.9949249393,821126,w21zutf1,False,False,False,False,False,False,False,True,16,False,False
916,x1rx-6mgh,40.7,14,sgdip9eg,2021-03-16T19:50:41,True,88.9375767116,470774,w21zt5kd,False,False,False,False,False,False,False,False,19,False,False
917,x5dx-fym5,40.64,11,r8yeb9bu,2021-03-13T14:20:41,True,264.1846128727,,w21zs0bm,False,False,False,False,False,False,False,False,14,False,False
918,y5qw-tdw1,54.98,13,d9ugp7fx,2021-03-19T11:50:30,False,9.3147530229,528559,w21zv1ep,False,False,False,False,False,False,False,False,11,False,False
919,d3nr-y2q0,223.85,45,sgtwo8rq,2021-03-13T17:24:55,True,33.3346177627,,w21zeu8q,False,False,False,False,False,False,False,False,17,False,False
920,y2xz-tmfn,31.76,12,sg4cq0gv,2021-03-13T16:42:46,True,18.9287037109,249569,w21z6sk5,False,False,False,False,False,False,False,False,16,False,False
921,x1rx-zs3w,37.6,10,u2cwz6ht,2021-03-21T21:36:08,True,46.8552243047,419154,w21zs873,False,False,False,False,False,False,False,False,21,False,False
922,i1cb-surg,44.1,10,n9cow2bt,2021-03-07T17:23:11,True,36.1018388827,465417,w21zt3dh,True,False,False,False,False,False,False,False,17,False,False
923,s8ra-w4n9,50.35,12,s1vot6yc,2021-03-11T19:36:37,True,34.0452611036,440052,w21zkttx,False,False,False,False,False,False,False,False,19,False,False
924,i1cb-porx,106.54,22,sg64qxf4,2021-03-06T13:40:41,True,215.49076313,460037,w21zt0wm,False,False,False,False,False,False,False,False,13,False,False
925,x5dx-wfme,60.49,15,sgnkj8bb,2021-03-23T12:12:54,True,44.794710227,348271,w21zedeg,False,False,False,False,False,False,False,False,12,False,False
